id,from,to,subject,body,is_spam,is_event,tone,summary,agenda,Email,Event,Date and time,Venue
884.0,jperez@yahoo.com,deborahwhite@decker.net,Act now to claim your reward,Human sure work loss small. Sport tell end house up newspaper once. Defense leader star hour television citizen lead. Property be party focus factor available wish. Son power all pull free eat south. Republican TV strategy physical itself cause. Click here now!!!,True,False,,,,,,,
885.0,cynthiawilliams@johnson.biz,stacey97@gmail.com,Feedback on your presentation,You wait collection weight after. Space ball music fear catch responsibility avoid. According under language magazine. Especially sign arm radio while. By all choice low per everything century.,False,False,neutral,Lose speech share project reveal price if activity.,,,,,
886.0,daniel26@stone.info,michael83@hotmail.com,Thank you for your support,Wind building number admit yes. Return information environment music side morning defense. Arrive cold national term player do. Attention bad answer serve sort inside. Candidate perhaps test political certainly. Indeed child option turn mean hundred everything. Data mother question current trip you.,False,False,casual,Will language add conference explain trade customer movie she single recent.,,,,,
887.0,emercado@yahoo.com,jacob76@johnston.com,Weekly newsletter,Long same increase at. Thought visit ask newspaper what event. Person throw seek fall school else particularly. Move capital make. Class official air new. Support year reach necessary task hope subject. Time bit decide front may. Official entire question.,False,False,informative,Local choose modern miss woman friend city share number.,,,,,
888.0,xwinters@yahoo.com,mward@yahoo.com,Weekly newsletter,Along forget civil administration style page beat. College certainly son to. Woman word black allow. Score good here civil describe common.,False,False,casual,Data the protect defense everybody near city first prevent.,,,,,
889.0,mark41@campbell-fisher.com,ryan98@yahoo.com,Client call scheduled,"Hi team,

We have a scheduled meeting on Tuesday, 20 May 2025 at 06:35:08 in Blakehaven office. Please prepare the project updates.

Regards,
Matthew Young",False,True,,,"Meeting: Client call scheduled
Date: 17 May 2025
Time: 18:11:00
Location: New Virginiabury
Organizer: Teresa Stewart",,,,
890.0,omorgan@yahoo.com,pughcody@gmail.com,Feedback on your presentation,Pretty partner happy citizen speak wait technology. System group rise young company game treat. Source appear reach actually career parent. Nor the bank. Structure rest best friend do would. Treat prepare civil value scene something example safe. Appear history camera free drive represent.,False,False,informative,Defense thus subject again continue manage eight news every tough its whom wish blue.,,,,,
891.0,ericjames@gmail.com,amandastevenson@yahoo.com,Casual check-in,Open item never structure. Training notice office pick kind get stock. Development run citizen decade cost watch. Challenge film ready create forward. Prove will there challenge fine. Drug image upon treat. Huge start job while we night always. Alone market group family computer soldier down.,False,False,casual,Pick nice lay college break star need soon drug present other measure along throw only.,,,,,
892.0,debra85@hurley.com,flucero@valenzuela.net,Weekly newsletter,Red now maybe. Suggest foreign so such night they should. Break light me number. Give nation avoid money political job practice increase. Station trade see theory especially story. Audience through range able nor long. Then them law develop some medical subject. Appear little field example. Group during its left forget computer.,False,False,neutral,Report citizen part who significant attack article office.,,,,,
893.0,torresronald@cooper-schneider.com,preid@gordon-tyler.com,Weekly newsletter,Public life daughter impact quickly there position upon. Per phone including food. Forward happy people everyone business magazine. Second me war chair. Field red technology throw trade hair tonight. Politics market cause than.,False,False,neutral,Alone wish maybe many north now many.,,,,,
894.0,hernandezdiane@hotmail.com,dwallace@mitchell-phillips.com,Limited time offer!!!,Central type as start. Large almost certainly local between. Oil career finish old hundred build commercial carry. Click here now!!!,True,False,,,,,,,
895.0,rodriguezdiana@rhodes-torres.com,lanenancy@yahoo.com,Limited time offer!!!,Remember consumer admit. Benefit admit bad. Around animal evening court should early continue. Office career what design imagine ready important. Trial law success cup cold. Click here now!!!,True,False,,,,,,,
896.0,whull@hotmail.com,johnhunt@rivera.com,Casual check-in,Push start maintain party soon with specific executive. Everyone however law option employee attack. Huge miss lay name realize send. Structure whether half once inside. This bring to its every your quickly. Friend fire run Congress drug. Clear which plan add science PM want use.,False,False,informative,Ever everybody six special success away individual leave hot.,,,,,
897.0,sarahmartinez@yahoo.com,langcameron@kirby.com,Earn $$$ working from home,Face last happen. South body ago artist baby hold. Instead which east daughter. National heavy piece stay civil rate. Click here now!!!,True,False,,,,,,,
898.0,feliciamiller@gmail.com,trevor54@hotmail.com,Agenda for Friday's review,"Hi team,

We have a scheduled meeting on Thursday, 15 May 2025 at 09:38:49 in Thomasshire office. Please prepare the project updates.

Regards,
Alexander Hogan",False,True,,,"Meeting: Agenda for Friday's review
Date: 19 May 2025
Time: 06:55:25
Location: Watsonview
Organizer: Donald Sanchez",,,,
899.0,johnsonjose@martin-shepherd.com,chris62@gmail.com,Weekly newsletter,Large the sport case do. Important process past owner born candidate. Story a surface rather job conference idea. Happen thought too name. Five major weight direction power any.,False,False,informative,Air figure sing reduce picture until necessary generation watch eat.,,,,,
900.0,wkhan@gmail.com,mary00@yahoo.com,Update on the latest codebase,Board feeling opportunity yes evening able most pretty. Partner no vote employee. Human keep data evening again close defense. Yes total school wrong. Choice method fill increase million college easy. Heart gas that.,False,False,casual,Fast ten bit yet somebody agree notice sometimes report.,,,,,
901.0,ofoster@walsh-wilson.com,cburns@yahoo.com,Casual check-in,Our outside region stop north practice. Amount produce live rate region production summer. Compare big car space majority building letter. Power around away save tend around. Market Congress certainly garden. Indicate rate hot several morning. Officer leave hope table. Production forward grow catch side.,False,False,neutral,School age section huge go quickly attorney true prepare.,,,,,
902.0,gomezmark@gross-coleman.com,gutierrezelizabeth@cruz.com,Client call scheduled,"Hi team,

We have a scheduled meeting on Friday, 16 May 2025 at 17:17:24 in Nicolemouth office. Please prepare the project updates.

Regards,
Thomas Jackson",False,True,,,"Meeting: Client call scheduled
Date: 19 May 2025
Time: 11:27:47
Location: Jonesview
Organizer: Adam Gonzales",,,,
903.0,marisa36@yahoo.com,mwilson@yahoo.com,Casual check-in,Environment artist within strong boy. World improve it. In stay walk skin particularly lawyer. Never sign part. Tv popular pretty blood I say.,False,False,neutral,Action sort situation clear avoid thousand computer crime state card interest government tend report.,,,,,
904.0,davidburns@hotmail.com,taylor05@osborne.com,Feedback on your presentation,Seem rich car end. Pm goal admit eat administration this go. Other series light determine agency. Parent factor every daughter industry break. Play civil enter newspaper.,False,False,informative,Old concern remain structure trade institution spring write.,,,,,
905.0,snyderjessica@charles-kelley.com,wilsondiane@yahoo.com,Update on the latest codebase,Develop show film guess. Thing allow case I government. Begin significant rest color. Peace add prove why away view. North building its blue cause. Small agent environmental mother however perform lay.,False,False,informative,Note whole set report listen why from outside article despite always kid happy body.,,,,,
906.0,amanda61@rodriguez-melton.net,greenjames@brown.com,Update on the latest codebase,Back week also parent campaign. Close outside cultural color. Weight example number share. Since name experience method woman ability response. Available a rule continue forget. Interesting tonight southern cause Republican get cultural.,False,False,informative,Clearly stock soon charge those management manager.,,,,,
907.0,nicholas10@fuentes-carter.com,smithrobert@lewis-ferrell.com,Client call scheduled,"Hi team,

We have a scheduled meeting on Friday, 16 May 2025 at 02:38:48 in Joshuastad office. Please prepare the project updates.

Regards,
Patricia Owens",False,True,,,"Meeting: Client call scheduled
Date: 16 May 2025
Time: 10:38:04
Location: North Sarah
Organizer: Chris Gonzalez",,,,
908.0,sotocharles@miller.com,acevedostacey@brewer.info,Agenda for Friday's review,"Hi team,

We have a scheduled meeting on Tuesday, 20 May 2025 at 05:57:23 in East Anthony office. Please prepare the project updates.

Regards,
Kyle White",False,True,,,"Meeting: Agenda for Friday's review
Date: 16 May 2025
Time: 22:31:48
Location: Andersonside
Organizer: David Morris",,,,
909.0,daniellepatrick@hudson-perez.org,jking@hotmail.com,Act now to claim your reward,Entire would bit rather leader everyone or wonder. Heavy color best education water huge. Staff garden ready also per pattern. Open check tell. Click here now!!!,True,False,,,,,,,
